,Timestamp,"//*[@data-item-id=""32441701""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-minimal_cards-info_component__root "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-minimal_cards-info_component__linkArea "")][1]_RELOC",class namehome-minimal_cards-info_component__linkArea_SEL,xpath//html/body/section/section[5]/div/div/div/div[4]/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-autosuggest_component__searchBtnLabel "")]_RELOC",class nameshared-autosuggest_component__searchBtnLabel_SEL,xpath//html/body/section/section/div/div/form/div/input/button/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-global_header-mobile_menu_component__offCanvasLeftContainer "")]/*[@data-controller=""toggler""][10]_RELOC",xpath//html/body/div[2]/div/div[2]/div[2]/template/div/div/div[12]_SEL,"//*[@data-impression-name=""The7 — Website and eCommerce Builder for WordPress""]_RELOC",class nameshared-item_cards-grid-image_card_component__root_SEL,xpath//html/body/section/section[8]/div/ul/li[4]/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-global_header-our_products_component__navFooter "")]_RELOC",class nameshared-global_header-our_products_component__navFooter_SEL,xpath//html/body/div[2]/div/div/div/nav/div/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-featured_author_block_component__grid "")]//*[@data-impression-position=""1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__content "")][1]_RELOC",class nameshared-item_cards-grid-image_card_component__content_SEL,xpath//html/body/section/section[7]/div/ul/li[2]/div/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-show_content__root "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-items_showcase_block_component__root "")][1]//*[@data-impression-position=""1""]_RELOC",xpath//html/body/section/section[4]/div/ul/li[2]/div/div/div_SEL,"//*[@role=""group""]_RELOC",class nameshared-audio_player_component__waveformContainer_SEL,"xpath//*[@id=""free-items-section""]/div/div/div[5]/div/div/div/div/div/div_SEL","//*[@data-impression-name=""Hotline | Call Center and Telemarketing HTML Template""]//*[@style=""padding-bottom: 50.847457627118644%""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-preview_image_component__nextButton "")][1]_RELOC",class nameshared-item_cards-preview_image_component__nextButton_SEL,xpath//html/body/section/section[6]/div/div[3]/div/div/div[4]/div/div/div/div/div/button[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-elements_items_block_component__items "")]/div[6]_RELOC",class namehome-elements_items_block_component__item_SEL,xpath//html/body/section/section[9]/div/div[2]/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-global_header-markets_nav_component__headerBottomWrapper "")]_RELOC",class nameshared-global_header-markets_nav_component__headerBottomWrapper_SEL,xpath//html/body/div[2]/div/div[3]_SEL,"//*[@data-impression-name=""The7 — Website and eCommerce Builder for WordPress""]//*[@style=""padding-top: 50.847457627118644%;""]_RELOC",class nameshared-item_cards-grid-image_card_component__gradient_SEL,xpath//html/body/section/section[8]/div/ul/li[4]/div/div/div/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-csat_survey_component__closeButton "")]_RELOC",class nameshared-csat_survey_component__closeButton_SEL,xpath//html/body/div[10]/div_SEL,"//*[@data-controller=""analytics-page-view-end""]_RELOC",xpath//html/body/div[7]_SEL,"//*[@aria-label=""Rated 4.81 out of 5, 6.8K reviews""]/span[1]_RELOC",class nameshared-stars_rating_component__star_SEL,xpath//html/body/section/section[8]/div/ul/li[3]/div/div/div/div[2]/div[2]/div/div[2]/div/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-category_tiles_block_component__tiles "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-category_tile_component__root "")][6]_RELOC",class namehome-category_tile_component__root_SEL,xpath//html/body/section/section[2]/div/div/div[6]_SEL,"//*[@data-impression-name=""Enftx -  NFT Admin Dashboard React, Nextjs App + Dark & Light""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__footer "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__footerContent "")][1]_RELOC",class nameshared-item_cards-grid-image_card_component__footerContent_SEL,xpath//html/body/section/section[7]/div/ul/li[3]/div/div/div[2]/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-featured_author_block_component__author "")]_RELOC",class namehome-featured_author_block_component__author_SEL,xpath//html/body/section/section[7]/div/ul/li/header/div/div_SEL,"//*[@action=""/all/20220308231328/https://themeforest.net/my/favorites/5556590""]/*[@type=""hidden""][1]_RELOC",name_method_SEL,xpath//html/body/section/section[8]/div/ul/li[4]/div/div/div/div/div[2]/div/div/form/input_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-category_tiles_block_component__tiles "")]/div[3]/div[1]/p[1]_RELOC",class namehome-category_tile_component__tileSubtitle_SEL,xpath//html/body/section/section[2]/div/div/div[3]/div/p_SEL
71,20220518225702,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,7,1,0,0,4,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
72,20220519233839,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,7,1,0,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
73,20220520221138,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,7,1,0,0,1,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
74,20220521220705,1,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,7,1,1,0,1,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
75,20220522224020,1,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,5,1,1,0,1,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
76,20220523233116,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
77,20220524234115,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,7,1,1,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
78,20220525231412,1,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,7,1,1,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
79,20220526155525,1,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,5,1,1,0,6,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
80,20220527233122,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,4,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
81,20220528230318,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,0,0,2,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
82,20220529234320,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,2,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
83,20220530235932,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
84,20220531205641,1,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,3,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
85,20220601230952,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,3,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
86,20220602223125,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,6,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
87,20220603235133,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
88,20220604205155,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
89,20220605211607,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
90,20220606222251,1,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,8,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
91,20220607230946,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,6,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
92,20220608231243,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
93,20220609235014,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,7,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
94,20220610200140,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,3,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
95,20220611235230,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,2,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
96,20220612211402,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
97,20220613133846,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,3,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
98,20220614141755,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,9,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
99,20220615193339,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,7,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
100,20220616210736,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,9,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
101,20220617235830,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,1,0,9,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
102,20220618185940,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,1,0,8,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
103,20220619221543,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,1,0,8,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
104,20220620200618,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,7,1,1,6,1,1,1,0,1,19,2,0,0,0,0,1,0,15,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
105,20220621211858,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,4,0,1,6,1,1,1,0,1,19,2,0,0,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
106,20220622201145,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,4,0,1,6,1,1,1,0,1,19,2,0,0,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
107,20220623230623,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,0,0,7,0,1,6,1,1,1,0,1,19,2,0,0,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
108,20220624212711,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,1,0,3,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
109,20220625220638,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,1,0,3,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
110,20220626225040,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,1,0,4,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
111,20220627224732,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,1,0,3,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
112,20220628215619,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,1,0,6,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
113,20220629221220,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,8,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
114,20220630224047,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,1,0,3,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
115,20220701235645,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,1,0,9,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
116,20220702225911,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,1,0,9,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
117,20220703232556,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,9,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
118,20220704223950,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,5,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
119,20220705221804,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
120,20220706213210,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,8,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
121,20220707221040,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,7,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
122,20220708235234,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
123,20220709235059,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
124,20220710235959,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
125,20220711235320,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,1,0,5,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
126,20220712191841,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,2,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
127,20220713204410,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
128,20220714173416,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
129,20220715213629,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
130,20220716224847,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
131,20220717234355,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
132,20220718213518,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,1,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
133,20220719212841,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,12,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
134,20220720213903,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,2,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
135,20220721211520,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
136,20220722082210,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
137,20220723221838,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,7,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
138,20220724224938,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,7,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
139,20220725221844,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,1,0,6,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,13,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
140,20220726175552,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
141,20220727225229,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,4,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
142,20220728193459,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,6,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
143,20220729231718,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,7,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
144,20220730223348,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
145,20220731213021,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,1,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
146,20220801230612,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,16,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
147,20220802220734,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,3,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
148,20220803235326,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,7,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
149,20220804235308,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,6,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
150,20220805090529,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,1,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,18,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
151,20220806030757,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,9,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
152,20220807152534,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,8,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
153,20220808232019,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,6,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
154,20220809192038,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,7,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
155,20220810204115,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,8,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
156,20220811134246,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,8,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
157,20220812052117,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,7,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
158,20220813222241,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,6,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
159,20220814225212,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,3,1,0,0,5,0,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
160,20220815160721,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,3,1,0,0,11,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,17,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
161,20220816122929,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,5,1,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,18,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
162,20220817135248,0,8,3,1,1,0,0,0,1,19,1,1,1,0,1,19,1,1,1,1,1,0,0,4,1,1,6,1,1,1,0,1,19,2,1,1,0,0,1,0,18,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
163,20220818214416,0,8,3,1,1,0,0,0,1,19,1,1,1,1,1,19,1,1,1,1,1,0,0,8,0,1,6,1,1,1,1,1,19,2,1,1,0,0,1,0,18,1,1,6,1,0,19,2,1,1,1,0,19,1,1,6,1
