,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--categories-nav "")]_RELOC",class namesite-footer--col_SEL,"xpath//*[@id=""footer""]/div/nav/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" -ctas "")]_RELOC",class name-ctas_SEL,xpath//html/body/div/header/div/ol/li[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" dno "")]_RELOC",class nametopbar-dialog_SEL,xpath//html/body/div/header/div/ol/li[4]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][2]//*[@title=""Politics Stack Exchange""]_RELOC",class namesb-siteName_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[3]/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][19]_RELOC",class nameuserDetails_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[20]_SEL","//*[@id=""question-list""]/*[@data-sid=""academia.stackexchange.com""][2]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hot-question-site-icon "")][1]_RELOC",class namehot-question-site-icon_SEL,"xpath//*[@id=""question-list""]/div[18]/a/div_SEL","//*[@id=""question-list""]/*[@data-sid=""retrocomputing.stackexchange.com""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]_RELOC",class namemetaInfo_SEL,"xpath//*[@id=""question-list""]/div[12]/div/div_SEL","//*[@data-sid=""skeptics.stackexchange.com""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]_RELOC",class namequestion_SEL,"xpath//*[@id=""question-list""]/div[17]/div_SEL","//*[@id=""question-list""]/*[@data-sid=""codegolf.stackexchange.com""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" owner "")][1]_RELOC",class nameowner_SEL,"xpath//*[@id=""question-list""]/div[27]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userLinks "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sb-userName "")][1]_RELOC",class namesb-userName_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[3]/div/span_SEL","//*[@data-sid=""matheducators.stackexchange.com""]_RELOC",class namequestion-container_SEL,"xpath//*[@id=""question-list""]/div[8]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userLinks "")][1]_RELOC",class nameuserLinks_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[10]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][29]_RELOC","xpath//*[@id=""sideBar""]/div[2]/div[30]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][19]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userLinks "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sb-userName "")][1]_RELOC","xpath//*[@id=""sideBar""]/div[2]/div[20]/div/span_SEL","//*[@data-sid=""chess.stackexchange.com""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]_RELOC","xpath//*[@id=""question-list""]/div[29]/div/div_SEL","//*[@id=""question-list""]/*[@data-sid=""worldbuilding.stackexchange.com""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]_RELOC","xpath//*[@id=""question-list""]/div[30]/div_SEL","//*[@data-sid=""mathoverflow.net""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" owner "")][1]_RELOC","xpath//*[@id=""question-list""]/div/div/div/span_SEL","//*[@id=""question-list""]/*[@data-sid=""workplace.stackexchange.com""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]_RELOC","xpath//*[@id=""question-list""]/div[22]/div/div_SEL","//*[@data-sid=""skeptics.stackexchange.com""]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hot-question-site-icon "")][1]_RELOC","xpath//*[@id=""question-list""]/div[17]/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--col "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" -list "")][1]/li[2]_RELOC","xpath//*[@id=""footer""]/div/nav/div[2]/ul/li[2]_SEL"
23,20220401234508,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
24,20220402232812,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
25,20220403151831,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
26,20220404171345,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True
27,20220405202416,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
28,20220406222328,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
29,20220407211041,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
30,20220408191356,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
31,20220409231025,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
32,20220410224021,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
33,20220411202421,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True
34,20220412210313,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
35,20220413213243,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
36,20220414221153,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True
37,20220415224746,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
38,20220416232339,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
39,20220417235755,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
40,20220418210421,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
41,20220419203728,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
42,20220420111255,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
43,20220421223644,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
44,20220422224047,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
45,20220423143312,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
46,20220424222943,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
47,20220425184629,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
48,20220426210128,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
49,20220427225757,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
50,20220428162140,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
51,20220429170318,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
52,20220430173031,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
53,20220501221955,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
54,20220502182224,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
55,20220503185439,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
56,20220504201701,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True
57,20220505205153,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
58,20220506211259,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
59,20220507214244,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
60,20220508214532,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
61,20220509220325,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
62,20220510224845,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
63,20220511233328,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
64,20220512224323,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
65,20220513152054,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
66,20220514162924,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
67,20220515223450,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True
68,20220516225522,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
69,20220517191737,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
70,20220518185507,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False,True,True,True
71,20220519201425,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
72,20220520210627,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,True,True,True,True,True
73,20220521200537,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True
74,20220522205253,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
75,20220523213144,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
76,20220524220515,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
