,Timestamp,"//*[@data-post-id=""14989275""]/section[1]/footer[1]/a[1]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[17]/section/footer/a/span_SEL","//*[@id=""digg_tip_14989275""]_RELOC",iddigg_tip_14989275_SEL,class namedigg-tip_SEL,"xpath//*[@id=""digg_tip_14989275""]_SEL","//*[@data-post-id=""15001096""]/section[1]/footer[1]/span[1]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[5]/section/footer/span/span_SEL","//*[@data-post-id=""15000701""]/section[1]/footer[1]/a[1]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[14]/section/footer/a/span_SEL","//*[@id=""user_info_mobile""]/div[1]_RELOC",class namedropdown-menu_SEL,"xpath//*[@id=""user_info_mobile""]/div_SEL","//*[@data-post-id=""15001096""]/section[1]/footer[1]/a[1]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[5]/section/footer/a/span_SEL","//*[@id=""main_content""]_RELOC",idmain_content_SEL,class namehero_SEL,"xpath//*[@id=""main_content""]_SEL","//*[@data-post-id=""15000728""]/section[1]/div[1]_RELOC",class namepost-item-text_SEL,"xpath//*[@id=""post_list""]/article[12]/section/div_SEL","//*[@data-post-id=""15000740""]/section[1]/footer[1]/a[1]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[11]/section/footer/a/span_SEL","//*[@data-post-id=""15000548""]/section[1]/footer[1]/a[3]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[20]/section/footer/a[3]/span_SEL","//*[@data-post-id=""15001126""]/section[1]/footer[1]/a[3]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[4]/section/footer/a[3]/span_SEL","//*[@data-post-id=""15001126""]/section[1]/div[1]/p[1]_RELOC",class namepost-item-summary_SEL,"xpath//*[@id=""post_list""]/article[4]/section/div/p_SEL","//*[@id=""digg_tip_15000827""]_RELOC",iddigg_tip_15000827_SEL,"xpath//*[@id=""digg_tip_15000827""]_SEL","//*[@id=""digg_tip_15000740""]_RELOC",iddigg_tip_15000740_SEL,"xpath//*[@id=""digg_tip_15000740""]_SEL","//*[@data-post-id=""15000967""]/section[1]/footer[1]/a[3]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[7]/section/footer/a[3]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" about"")]_RELOC",class nameabout_SEL,"xpath//*[@id=""footer_bottom""]/div[2]_SEL","//*[@data-post-id=""14989275""]/section[1]/footer[1]/span[1]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[17]/section/footer/span/span_SEL","//*[@data-post-id=""15000967""]/section[1]/footer[1]/a[4]/span[1]_RELOC","xpath//*[@id=""post_list""]/article[7]/section/footer/a[4]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-splitter"")]_RELOC",class namefooter-splitter_SEL,"xpath//*[@id=""footer""]/div[2]_SEL","//*[@id=""digg_tip_15001096""]_RELOC",iddigg_tip_15001096_SEL,"xpath//*[@id=""digg_tip_15001096""]_SEL"
13,20210815002541,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
14,20210816082040,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
15,20210818181426,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
16,20210823092840,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
17,20210824150339,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
18,20210827150302,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
19,20210830100941,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
20,20210905032413,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
21,20210906110942,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
22,20210907104003,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
23,20210913115103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,20210914141250,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
25,20210915133855,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
26,20210920233410,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
27,20210921024133,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
28,20210922134904,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
29,20210924061423,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
30,20210927003941,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
31,20210928011500,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
32,20211001175026,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
33,20211006080604,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
34,20211012094313,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
35,20211013042246,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
36,20211016135620,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
37,20211020060607,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
38,20211022070044,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
39,20211023235701,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
40,20211025205115,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
41,20211027074335,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
42,20211031104743,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
43,20211103125638,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
44,20211110140356,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
45,20211116030311,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
46,20211117225647,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
47,20211121093809,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
48,20211122223416,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
49,20211123210753,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
50,20211126110217,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
51,20211128233720,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
52,20211129232540,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
53,20211130212918,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
54,20211201164947,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
55,20211206152555,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
56,20211213214710,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
57,20211216182321,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
58,20211217081636,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
59,20211220223313,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
60,20211223120737,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
61,20211225121935,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
62,20211227233401,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
63,20220104002656,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
64,20220110093631,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
65,20220111032130,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
66,20220112061748,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
67,20220114051316,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
68,20220117202244,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
69,20220118185249,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
70,20220120154902,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
71,20220121230309,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
72,20220122153550,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
73,20220123095704,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
74,20220124202610,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
75,20220126224016,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
76,20220127005918,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
77,20220128191300,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
78,20220131223819,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
79,20220201212518,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
80,20220203115746,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
81,20220208223251,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
82,20220211103619,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
83,20220213034012,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
84,20220215234045,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
85,20220220082157,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
86,20220222023209,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
87,20220223012439,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
88,20220226051653,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
89,20220228054645,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
90,20220301003757,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
91,20220302024425,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
92,20220303000555,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
93,20220307000719,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
94,20220309082027,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
95,20220310085204,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
96,20220312205546,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False
