,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" currency-collapsible-content "")]/section[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row "")][7]_RELOC",class nameitem-row_SEL,"xpath//*[@id=""Sidebar""]/div/div[2]/article[2]/div[2]/section/button[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lean-locale-settings "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" locale-settings-popover "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box-content "")][1]/section[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row "")][20]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row-content "")][1]/p[1]_RELOC","xpath//*[@id=""Header""]/header/div/div/nav/ul/li[3]/div/div[2]/aside/div/section/button[20]/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[24]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[4]/div[2]/ul/li[24]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-collapsibles "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-15-xs "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _3dF2AcM "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ggYvR3i "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1h_B1hH "")][1]_RELOC",class name_1h_B1hH_SEL,"xpath//*[@id=""Footer""]/footer/div/div/div[2]/article/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" categories-menu-package "")]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" default "")][5]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu-item "")][14]/a[1]/span[1]_RELOC",class name_3KI5Id0_SEL,"xpath//*[@id=""CategoriesMenu""]/nav/ul/li[6]/ul/li[14]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" trusted-by "")]/ul[1]/li[3]_RELOC","xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[2]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[11]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article/div[2]/ul/li[11]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[12]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[2]/div[2]/ul/li[12]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[19]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[3]/div[2]/ul/li[19]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[5]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article/div[2]/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[37]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article/div[2]/ul/li[37]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[5]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[8]/div[2]/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" language-collapsible-content "")]//*[@data-locale=""fr-FR""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row-content "")][1]/p[1]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/article/div[2]/section/a[4]/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-collapsibles "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-15-xs "")][5]//*[@style=""height:0""]/ul[1]/li[4]_RELOC","xpath//*[@id=""Footer""]/footer/div/div/div[5]/article/div[2]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[15]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[2]/div[2]/ul/li[15]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hero-zach "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seller-name "")][1]_RELOC",class nameseller-name_SEL,"xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div/div/div[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[6]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[3]/div[2]/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" categories-menu-package "")]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" default "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-panel "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu-item "")][20]_RELOC",class namesub-menu-item_SEL,"xpath//*[@id=""CategoriesMenu""]/nav/ul/li[4]/ul/li[20]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul[1]/li[6]_RELOC","xpath//*[@id=""Sidebar""]/div/div[2]/div/article/div[2]/ul/article[7]/div[2]/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" selling-text "")]/ul[1]/li[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tbody-4 "")][1]_RELOC",class nametbody-4_SEL,"xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[4]/div/div/div/ul/li/p_SEL"
0,20220126232142,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
1,20220127233821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20220128235116,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
3,20220129235029,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
4,20220130233134,1,30,1,0,0,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
5,20220131232107,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
6,20220201235122,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
7,20220202234311,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
8,20220203233426,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
9,20220204235948,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
10,20220205233758,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
11,20220206232643,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
12,20220207232832,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
13,20220208231939,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
14,20220209225745,1,60,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,0,0,0,0,9,0,0,0,1,4,0
15,20220210231733,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
16,20220211225414,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
17,20220212234748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20220213234749,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
19,20220214231205,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
20,20220215232410,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
21,20220216234904,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
22,20220217232601,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
23,20220218233745,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
24,20220219233323,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
25,20220220233751,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
26,20220221232804,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
27,20220222234209,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
28,20220223224041,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
29,20220224235357,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
30,20220225230255,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
31,20220226235618,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
32,20220227233548,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
33,20220228225158,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
34,20220301234407,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
35,20220302231903,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
36,20220303232405,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
37,20220304231344,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
38,20220305231745,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
39,20220306233420,1,60,1,1,1,1,1,1,5,2,1,36,1,1,1,1,8,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,256,1,1,1,1,4,4
40,20220307235518,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
41,20220308235455,1,60,1,1,1,0,0,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,9,0,0,0,1,4,4
42,20220309232654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,20220310214827,1,60,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,0,0,0,0,9,0,0,0,1,4,0
44,20220311202355,1,60,1,1,1,0,1,0,0,2,1,0,0,1,0,0,8,0,1,0,1,0,9,0,2,0,1,1,1,1,1,0,1,1,13,0,0,1,1,257,0,0,1,1,4,0
