,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" homeContentBodyGrid "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" last "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" docId-502015242 "")][2]_RELOC",class namesynopsis_SEL,"xpath//*[@id=""article""]/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ArticleOnlyLandingPage "")]_RELOC",class namemobileNavLink_SEL,"xpath//*[@id=""mobileNav""]/div[3]/div[3]_SEL","//*[@style=""background-image: linear-gradient(rgba(0,0,0,0), rgba(0,0,0,0.2) 50%, rgba(0,0,0,0.8) 100%), url(https://web.archive.org/web/20220120002318im_/https://assetsnffrgf-a.akamaihd.net/assets/m/1011204/univ/art/1011204_univ_pnr_md.jpg)""]_RELOC",class namehomeTopicItem--content_SEL,"xpath//*[@id=""content""]/div[3]/div/a[6]/div_SEL","//*[@id=""mobileNavOpen""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" navBarButton-text "")][1]_RELOC",class namenavBarButton-text_SEL,"xpath//*[@id=""mobileNavOpen""]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bibleTeachings "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavBody "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavLvl2Menu "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][3]//*[@aria-hidden=""true""]_RELOC",class nameiconLink-icon_SEL,"xpath//*[@id=""primaryNavRegion""]/nav/ul/li[2]/ul/li[2]/ul[2]/li[3]/a/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" docId-502014315 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" syn-img "")][1]_RELOC",class namesyn-img_SEL,"xpath//*[@id=""content""]/div[5]/div[2]/div/div[8]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" news "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavBody "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavLvl2Menu "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" iconLink "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" iconLink-text "")][1]_RELOC",class nameiconLink-text_SEL,"xpath//*[@id=""primaryNavRegion""]/nav/ul/li[4]/ul/li[2]/ul[1]/li/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bibleTeachings "")][1]//*[@type=""button""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tertiaryButton "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" srText "")][1]_RELOC",class namesrText_SEL,"xpath//*[@id=""primaryNavRegion""]/nav/ul/li[2]/ul/li/button/span/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" docId-1011230 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" siteSectionTitle "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" navTitle "")][1]_RELOC",class namenavTitle_SEL,"xpath//*[@id=""mobileNav""]/div[9]/div[5]/a/span_SEL","//*[@id=""mobileNav""]/*[@role=""list""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" docId-1011552 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" siteSectionTitle "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" navTitle "")][1]_RELOC","xpath//*[@id=""mobileNav""]/div[3]/div[11]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" news "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" iconLink "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" iconLink-text "")][1]_RELOC","xpath//*[@id=""primaryNavRegion""]/nav/ul/li[4]/ul/li[1]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bibleTeachings "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavBody "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavLvl2Menu "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][3]_RELOC",class namesubNavItem_SEL,"xpath//*[@id=""primaryNavRegion""]/nav/ul/li[2]/ul/li[2]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" publications "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavBody "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavLvl2Menu "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][1]_RELOC","xpath//*[@id=""primaryNavRegion""]/nav/ul/li[3]/ul/li[2]/ul/li[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" publications "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavBody "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavLvl2Menu "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][3]//*[@aria-hidden=""true""]_RELOC","xpath//*[@id=""primaryNavRegion""]/nav/ul/li[3]/ul/li[2]/ul[2]/li[3]/a/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" quickLinks "")]/ul[(3, False)]/li[(1, True)]_RELOC","xpath//*[@id=""footer""]/div/ul/li[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsAutoFocusAutoComplete "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" standardModal-contentContainer "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" standardModal-content "")][1]_RELOC",class namestandardModal-content_SEL,"xpath//*[@id=""templates""]/div[1]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jsDropdownNav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" publications "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNav "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavBody "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavLvl2Menu "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" subNavItem "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" iconLink "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" iconLink-text "")][1]_RELOC","xpath//*[@id=""primaryNavRegion""]/nav/ul/li[3]/ul/li[2]/ul[2]/li[4]/a/span_SEL","//*[@id=""mobileNavTopBar""]_RELOC",idmobileNavTopBar_SEL,"xpath//*[@id=""mobileNavTopBar""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PublicationsKMLandingPage "")]_RELOC","xpath//*[@id=""mobileNav""]/div[5]/div[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" items-3 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" homeCallToActionItem "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" homeCallToActionItem--text "")][1]_RELOC",class namehomeCallToActionItem--text_SEL,"xpath//*[@id=""content""]/div[4]/div[1]/div_SEL"
0,20200326200857,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
1,20200327202135,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
2,20200328225246,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
3,20200329213143,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
4,20200330210455,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
5,20200331234546,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
6,20200401220130,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
7,20200402235100,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
8,20200403234111,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
9,20200404233841,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
10,20200405225239,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
11,20200406203309,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
12,20200407212334,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
13,20200408213703,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
14,20200409212316,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
15,20200410225923,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
16,20200411163658,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
17,20200412165637,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
18,20200413214653,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
19,20200414161804,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
20,20200415041800,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
21,20200416192106,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
22,20200417200756,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
23,20200418170707,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
24,20200419221705,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
25,20200420194458,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
26,20200421232602,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
27,20200422233801,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
28,20200423173419,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
29,20200424215236,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
30,20200425155907,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
31,20200426160718,0,20,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
32,20200427212855,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
33,20200428131612,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
34,20200429125046,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
35,20200430165954,0,21,0,0,1,1,0,9,1,1,20,2,1,2,1,0,56,0,0,54,2,1,20,2,0,43,2,0,2,0,2,1,74,3,0,3,0,1,0,3,1,2,1,0,2,1,1,1,1,1,1,3,2
