,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" topLeft "")]_RELOC",class nametopLeft_SEL,xpath//html/body/div/div/div/div/div/div_SEL,"//*[@id=""aRmsDefer""]_RELOC",idaRmsDefer_SEL,"xpath//*[@id=""aRmsDefer""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" musCardCont "")]/div[2]_RELOC","xpath//*[@id=""vs_cont""]/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_body "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hpl "")][5]_RELOC",class namehpl_SEL,xpath//html/body/div/div/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" show_none "")]_RELOC",class namescroll_cont_SEL,idscroll_cont_SEL,"xpath//*[@id=""scroll_cont""]_SEL","//*[@data-h=""ID=HpApp,12020.1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",class nameicon_SEL,"xpath//*[@id=""calendar""]/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" musCardCont "")]_RELOC",class namemusCardCont_SEL,"xpath//*[@id=""vs_cont""]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_body "")]/div[4]_RELOC",xpath//html/body/div/div/div[4]_SEL,"//*[@id=""images""]_RELOC",class namescope_SEL,idimages_SEL,"xpath//*[@id=""images""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" show "")]_RELOC",class namecarousel_SEL,idcarousel_SEL,"xpath//*[@id=""carousel""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hr "")]_RELOC",class namehr_SEL,"xpath//*[@id=""vs_cont""]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_body "")]/div[5]_RELOC",xpath//html/body/div/div/div[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_media_container "")]_RELOC",class namehp_media_container_SEL,xpath//html/body/div/div/div/div[2]_SEL,"//*[@id=""sb_form_go""]_RELOC",idsb_form_go_SEL,namesearch_SEL,"xpath//*[@id=""sb_form_go""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" scope_cont "")]_RELOC",class namescope_cont_SEL,"xpath//*[@id=""hdr""]/div/div_SEL","//*[@id=""nc_iid""]_RELOC",idnc_iid_SEL,"xpath//*[@id=""nc_iid""]_SEL","//*[@id=""local""]_RELOC",class nameoverflow_item_SEL,idlocal_SEL,"xpath//*[@id=""local""]_SEL","//*[@id=""id_s""]_RELOC",idid_s_SEL,"xpath//*[@id=""id_s""]_SEL","//*[@id=""outlook""]_RELOC",idoutlook_SEL,"xpath//*[@id=""outlook""]_SEL","//*[@data-h=""ID=HpApp,27763.1""]/div[1]_RELOC","xpath//*[@id=""vs_cont""]/div/div/div[2]/div/a/div_SEL"
11,20220126233933,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
12,20220127231013,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1
13,20220128234627,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
14,20220129234314,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,16,1,1,1,1,1,1,1,1,1,1
15,20220130235929,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
16,20220131235816,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,3,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,15,1,1,1,1,1,1,1,1,1,1
17,20220201234901,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
18,20220202231141,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
19,20220203232713,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
20,20220204233757,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
21,20220205233445,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
22,20220206232410,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
23,20220207235810,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,3,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,15,1,1,1,1,1,1,1,1,1,1
24,20220208234918,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1
25,20220209234003,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,3,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,15,1,1,1,1,1,1,1,1,1,1
26,20220210235515,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
27,20220211235629,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,3,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,15,1,1,1,1,1,1,1,1,1,1
28,20220212235844,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,3,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,15,1,1,1,1,1,1,1,1,1,1
29,20220213234628,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
30,20220214235350,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
31,20220215235642,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
32,20220216235603,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
33,20220217235109,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,3,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
34,20220218234000,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
35,20220219233950,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
36,20220220234841,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
37,20220221235624,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
38,20220222234423,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1
39,20220223235658,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
40,20220224235636,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
41,20220225235900,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
42,20220226233818,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
43,20220227231249,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
44,20220228235644,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
45,20220301235713,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
46,20220302234822,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
47,20220303224606,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
48,20220304235226,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
49,20220305235919,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
50,20220306235744,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
51,20220307235914,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
52,20220308235844,1,1,6,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,17,1,1,1,1,1,1,1,1,1,1
53,20220309234810,1,1,6,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,17,1,1,1,1,1,1,1,1,1,1
54,20220310230109,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
55,20220311232610,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
56,20220312233816,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
57,20220313234557,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1
58,20220314234239,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
59,20220315235943,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
60,20220316235234,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
61,20220317234902,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
62,20220318233359,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
63,20220319231840,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
64,20220320235508,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
65,20220321235720,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
66,20220322235705,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
67,20220323234510,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
68,20220324234211,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
69,20220325234749,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
70,20220326234149,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
71,20220327235136,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
72,20220328231537,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
73,20220329224922,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
74,20220330235033,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
75,20220331235604,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
76,20220401235039,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,16,1,1,1,1,1,1,1,1,1,1
77,20220402232401,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1
78,20220403235548,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
79,20220404235754,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
80,20220405234547,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
81,20220406234848,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
82,20220407232132,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
83,20220408232821,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
84,20220409234122,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
