,Timestamp,"//*[@an-la=""merchandising:shop our latest offers and innovations:tvs:vd:the frame tvs:buy now""]/div[1]/div[2]_RELOC",class nameshowcase-card-tab-card__product-description-wrap_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/a/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclaimer__inner "")]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" disclaimer__show "")][1]_RELOC",class namedisclaimer__show_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[12]/section/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-kv-carousel__wrapper "")]_RELOC",class namehome-kv-carousel__wrapper_SEL,"xpath//*[@id=""home-kv""]/div/div_SEL","//*[@an-la=""appliances:laundry:see featured products ""]/span[1]_RELOC",class namegnb__depth3-link-text_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div[2]/ul/li[3]/div/div/ul/li[6]/a/span_SEL","//*[@an-la=""appliances:air solutions:see featured products""]/span[1]_RELOC","xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div[2]/ul/li[5]/div/div/ul/li[4]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__sub "")]/ul[1]/li[1]/div[1]/div[2]/ul[1]/li[1]/div[1]/div[1]/ul[1]/li[1]_RELOC",class namegnb__depth3-menu_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div[2]/ul/li/div/div[2]/ul/li/div/div/ul/li_SEL","//*[@id=""layerInsufficientStock""]/div[1]_RELOC",class namelayer-popup__inner_SEL,"xpath//*[@id=""layerInsufficientStock""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb-search__no-suggestions--hide "")]_RELOC",class namegnb-search__no-suggestions_SEL,"xpath//*[@id=""wrap""]/div[2]/section[2]/div[3]/div/div/div[2]_SEL","//*[@id=""home-kv-carousel-slide-6""]/span[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indicator__label-line "")][1]/span[1]_RELOC",class nameindicator__label-line-filled_SEL,"xpath//*[@id=""home-kv-carousel-slide-6""]/span[2]/span/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__main "")]/ul[1]/li[5]/div[1]/div[2]/ul[1]/li[4]_RELOC",class namegnb__depth2-menu_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[5]/div/div[2]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" cookie-bar__select-text "")]_RELOC",class namecookie-bar__select-text_SEL,"xpath//*[@id=""header""]/div[2]/div/div[2]/div_SEL","//*[@id=""popup_alert""]_RELOC",idpopup_alert_SEL,class namepopup-nextgen-type_SEL,"xpath//*[@id=""popup_alert""]_SEL","//*[@id=""privacy-terms2""]_RELOC",namecheckbox_SEL,class namehidden_SEL,idprivacy-terms2_SEL,"xpath//*[@id=""privacy-terms2""]_SEL","//*[@id=""home-kv-carousel-slide-4""]/span[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indicator__dot "")][1]/span[1]_RELOC",class nameindicator__dot-inner_SEL,"xpath//*[@id=""home-kv-carousel-slide-4""]/span/span/span_SEL","//*[@an-tr=""co07_key feature tab-home-text-home appliances_bespoke refrigerators""]_RELOC",class nametab__item-title_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[5]/section/div/div/div/ul/li[2]/button_SEL","//*[@id=""carousel-three""]/div[1]/div[1]_RELOC",class namehome-kv-carousel__text-wrap_SEL,"xpath//*[@id=""carousel-three""]/div/div_SEL","//*[@an-la=""search chips:Certified Re Newed""]_RELOC",class namegnb-search__chip_SEL,"xpath//*[@id=""wrap""]/div[2]/section[2]/div[3]/div[2]/button[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" half-teaser-list__item--active "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" half-teaser-list__text "")][1]_RELOC",class namehalf-teaser-list__text_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[8]/section/div/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__main "")]/ul[1]/li[3]/div[1]/div[1]/a[1]/span[1]_RELOC","xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__sub "")]/ul[1]/li[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__depth-back-wrap "")][1]_RELOC",class namegnb__depth-back-wrap_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div[2]/ul/li/div/div_SEL"
18,20220329234219,1,12,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,10,0,1,44,1,1,1,2,1,1,1,1,1,2,77,1,1,2,14,4,1,17,1,2,10,4,1,7,1,1,4,0,1,4,1,8,6
19,20220330235315,1,12,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,10,0,1,44,1,1,1,2,1,1,1,1,1,2,77,1,1,2,14,4,1,17,1,2,10,4,1,7,1,1,4,0,1,4,1,8,6
20,20220331234519,1,12,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,10,0,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,2,14,4,1,17,1,2,10,4,1,7,1,1,4,0,1,4,1,9,6
21,20220401233632,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,10,0,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,2,14,4,1,18,1,2,10,4,1,7,1,1,4,0,1,4,1,9,6
22,20220402235213,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,10,0,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,2,14,4,1,18,1,2,10,4,1,7,1,1,4,0,1,4,1,9,6
23,20220403232459,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,10,0,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,2,14,4,1,18,1,2,10,4,1,7,1,1,4,0,1,4,1,9,6
24,20220404233956,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,8,1,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,1,12,2,1,19,0,1,7,2,1,7,1,1,4,4,1,4,1,9,6
25,20220405225717,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,8,1,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,1,12,2,1,19,0,1,7,2,1,7,1,1,4,4,1,4,1,9,6
26,20220406234223,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,8,1,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,1,12,2,1,19,0,1,7,2,1,7,1,1,4,4,1,4,1,9,6
27,20220407212347,0,25,0,0,0,0,1,1,0,0,252,2,0,2,1,252,54,1,5,1,1,1,1,0,4,0,1,50,1,1,1,2,1,1,1,1,1,2,64,1,1,1,9,2,0,18,1,0,4,0,0,7,1,1,5,0,1,4,1,8,6
28,20220408231240,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,8,1,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,1,12,2,1,19,0,1,5,2,1,7,1,1,4,4,1,4,1,9,6
29,20220409232403,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,8,1,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,1,12,2,1,19,0,1,5,2,1,7,1,1,4,4,1,4,1,9,6
30,20220410192039,1,15,0,1,8,0,2,2,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,8,1,0,45,0,1,1,2,1,1,1,1,1,2,79,1,1,1,12,2,1,19,0,1,5,2,1,7,1,1,4,4,1,4,1,9,6
31,20220411224929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,20220412210316,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
33,20220413215254,0,23,0,0,0,0,1,1,0,0,265,0,0,0,1,265,0,1,5,1,1,1,0,0,4,0,1,62,0,0,0,0,1,1,1,1,1,2,67,1,1,1,9,2,0,20,1,0,4,0,0,7,0,1,5,0,1,0,1,10,0
34,20220414213534,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
35,20220415224318,1,15,1,1,9,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
36,20220416232146,1,15,1,1,9,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
37,20220417235612,1,15,1,1,9,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
38,20220418205615,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
39,20220419224929,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
40,20220420235406,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,8,6
41,20220421225702,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,8,6
42,20220422225939,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,8,6
43,20220423235544,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,8,6
44,20220424234908,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,5,0,1,7,1,1,4,9,1,4,1,8,6
45,20220425215813,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
46,20220426230934,1,15,1,1,8,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,1,19,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
47,20220427213257,1,15,1,1,10,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
48,20220428222347,0,15,1,1,11,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
49,20220429233919,0,15,1,1,11,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
50,20220430225621,0,15,1,1,11,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
51,20220501233145,0,15,1,1,11,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
52,20220502233103,0,15,1,1,11,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
53,20220503224313,0,15,1,1,10,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,11,2,0,18,1,0,6,0,1,7,1,1,5,11,1,4,1,8,6
54,20220504225122,0,15,1,1,10,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,11,2,0,18,1,0,6,0,1,7,1,1,5,11,1,4,1,8,6
55,20220505190659,0,15,1,1,10,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,11,2,0,18,1,0,6,0,1,7,1,1,5,11,1,4,1,8,6
56,20220506235106,0,15,1,1,10,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,11,2,0,18,1,0,6,0,1,7,1,1,5,11,1,4,1,8,6
57,20220507203329,0,15,1,1,10,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,11,2,0,18,1,0,6,0,1,7,1,1,5,11,1,4,1,8,6
58,20220508224141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,20220509231025,0,15,1,1,15,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,11,2,0,18,1,0,6,0,1,7,1,1,5,11,1,4,1,8,6
60,20220510234918,0,15,1,1,14,9,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
61,20220511235306,0,15,1,1,15,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,1,44,1,1,1,2,1,1,1,1,1,2,67,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,8,6
62,20220512232903,0,15,1,1,15,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
63,20220513232958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,20220514222012,0,15,1,1,15,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
65,20220515222112,0,15,1,1,15,12,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
66,20220516225621,0,15,1,1,12,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
67,20220517234723,0,15,1,1,12,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,17,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
68,20220518215209,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,17,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
