,Timestamp,"//*[@aria-label=""Apple Directory""]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][6]_RELOC",class nameac-gf-directory-column-section-item_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div[2]/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[9]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[9]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[5]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[5]_SEL","//*[@id=""ac-gf-directory-column-section-state-services""]_RELOC",class nameac-gf-directory-column-section-state_SEL,idac-gf-directory-column-section-state-services_SEL,"xpath//*[@id=""ac-gf-directory-column-section-state-services""]_SEL","//*[@id=""ac-gn-searchform-src""]_RELOC",idac-gn-searchform-src_SEL,namesrc_SEL,"xpath//*[@id=""ac-gn-searchform-src""]_SEL","//*[@id=""ac-gn-searchform-reset""]_RELOC",idac-gn-searchform-reset_SEL,class nameac-gn-searchform-reset_SEL,"xpath//*[@id=""ac-gn-searchform-reset""]_SEL","//*[@id=""ac-gn-bag""]//*[@aria-hidden=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-bag-badge-separator"")][1]_RELOC",class nameac-gn-bag-badge-separator_SEL,"xpath//*[@id=""ac-gn-bag""]/div/span/span_SEL","//*[@aria-label=""Apple Directory""]/div[2]/div[1]/a[1]/span[1]_RELOC",class nameac-gf-directory-column-section-anchor-label_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div/a/span_SEL","//*[@aria-label=""Apple Directory""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][4]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div/div/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[9]/span[1]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[9]/span_SEL","//*[@aria-label=""Apple Directory""]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][3]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div[2]/ul/li[3]_SEL","//*[@data-unit-id=""watch-series-7""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]_RELOC",class nameunit-copy-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div/div_SEL,"//*[@data-unit-id=""apple-fitness-plus-winter""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon"")][1]_RELOC",class nameicon_SEL,xpath//html/body/main/section[3]/div/div/div/div/div/span_SEL,"//*[@aria-label=""Apple Directory""]/div[4]/div[2]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][3]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[4]/div[2]/ul/li[3]_SEL","//*[@aria-label=""Apple Directory""]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][6]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div/ul/li[6]_SEL","//*[@aria-label=""Apple Directory""]/div[4]/div[4]_RELOC",class nameac-gf-directory-column-section_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[4]/div[4]_SEL","//*[@data-unit-id=""tv-plus-macbeth""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" logo-image"")][1]/span[1]_RELOC",class namevisuallyhidden_SEL,xpath//html/body/main/section[3]/div[7]/div/div/div/h4/span_SEL,"//*[@data-unit-id=""iphone-13""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")][1]_RELOC",class namecta-links_SEL,xpath//html/body/main/section[2]/div[2]/div/div/div/div_SEL,"//*[@id=""ac-gn-menuanchor-open""]/span[1]_RELOC",class nameac-gn-menuanchor-label_SEL,"xpath//*[@id=""ac-gn-menuanchor-open""]/span_SEL","//*[@data-unit-id=""watch-series-7""]/div[1]/div[1]_RELOC",class nameunit-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div_SEL
22,20220210234516,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,10,1,1,2,1,1,9,1
23,20220211235442,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
24,20220212235350,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
25,20220213234050,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
26,20220214235416,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
27,20220215235939,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
28,20220216235455,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
29,20220217235756,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
30,20220218235646,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,6,0,1,8,1,1,2,1,1,9,1
31,20220219233447,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,6,0,1,8,1,1,2,1,1,9,1
32,20220220235642,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,6,0,1,8,1,1,2,1,1,9,1
33,20220221235540,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,6,0,1,8,1,1,2,1,1,9,1
34,20220222235457,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,6,0,1,8,1,1,2,1,1,9,1
35,20220223235907,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
36,20220224235832,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,1,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
37,20220225235936,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
38,20220226235806,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
39,20220227235816,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
40,20220228235312,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
41,20220301235842,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
42,20220302235228,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
43,20220303235942,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,0,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
44,20220304235825,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
45,20220305235539,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
46,20220306235941,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
47,20220307235847,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
48,20220308234952,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
49,20220309235456,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
50,20220310235308,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
51,20220311234633,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
52,20220312235148,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
53,20220313232705,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
54,20220314235212,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
55,20220315234823,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
56,20220316235456,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
57,20220317234808,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
58,20220318233312,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
59,20220319235143,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
60,20220320235447,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
61,20220321235238,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
62,20220322235208,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
63,20220323233143,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
64,20220324235933,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
65,20220325234004,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
66,20220326233748,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,1,10,1,1,2,1,1,9,1
67,20220327234606,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,1,10,1,1,2,1,1,9,1
68,20220328234956,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
69,20220329235125,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
70,20220330234023,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,5,0,1,9,1,1,2,1,1,9,1
