,Timestamp,"//*[@data-show-pixel=""https://trk.mail.ru/i/e5kn46?mt_sub1=mail.ru&mt_sub2=cross_promo&mt_sub3=banner_1&mt_sub4=824016""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" asteroid-base-header__link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" asteroid-base-header__info "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" asteroid-base-header__title "")][1]_RELOC",class nameasteroid-base-header__title_SEL,"xpath//*[@id=""asteroid-skillbox""]/div/div/a/div/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" months "")]/span[1]_RELOC","xpath//*[@id=""asteroid-covid""]/div/a[2]/div[2]/div[3]/span[1]_SEL","//*[@data-show-pixel=""https://trk.mail.ru/i/e5kn46?mt_sub1=mail.ru&mt_sub2=cross_promo&mt_sub3=banner_1&mt_sub4=824016""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" asteroid-base-header__link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" asteroid-base-header__info "")][2]_RELOC",class nameasteroid-base-header__info_SEL,"xpath//*[@id=""asteroid-skillbox""]/div/div/a/div_SEL","//*[@data-show-counter=""73846559""]//*[@style=""max-width: 200px; ""]_RELOC",class nameresplash-btn_SEL,"xpath//*[@id=""asteroid-games""]/div/ul/li[1]/div/a/button_SEL","//*[@name=""Login""]_RELOC",nameLogin_SEL,"xpath//*[@id=""mailbox""]/form[2]/input[1]_SEL","//*[@data-show-pixel=""https://rs.mail.ru/pixel/AACh8gEx8Cz7QroeeMQWO_eGaDU-JxtKnyEdufpCFQNSIdCRLoJAgSChPxptW1pVF-QAL0cDTclne6UDI81ondnYVCOFKdvmJ5p2xuXk3qwYsKPwhOGFJrUMK9EZUS9LKpzl7usr_awktTrnLfRGjmANaxjR5WdbZG-TCSxuyOxTgBqKYcFBxUEaAAAAUkHDH2CSFCgzEryQRN7RRCGVgJf2uBiync0K6C4qmYE.gif""]_RELOC",class namebase-widget_SEL,"xpath//*[@id=""asteroid-aliexpress""]/div_SEL","//*[@data-show-pixel=""https://rs.mail.ru/pixel/AACh8gEx8Cz7QroeeMQWO_eGaDU-JxtKnyEdufpCFQNSIdCRLoJAgSChPxptW1pVF-QAL0cDTclne6UDI81ondnYVCOFKdvmJ5p2xuXk3qwYsKPwhOGFJrUMK9EZUS9LKpzl7usr_awktTrnLfRGjmANaxjR5WdbZG-TCSxuyOxTgBqKYYcssioaAAAATT261VA3jHQR0pfCyHh6qnq-6rwgouxlCpv6AuEOkfU.gif""]_RELOC","xpath//*[@id=""asteroid-tv""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" grid_newscol "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" grid__rcol "")][2]_RELOC",class namegrid__rcol_SEL,"xpath//*[@id=""grid:middle""]/div[2]/div[3]/div[2]_SEL","//*[@data-show-pixel=""https://trk.mail.ru/i/ozn1v4?mt_sub1=mail.ru&mt_sub2=0&mt_sub3=78433929&mt_sub4=824014""]_RELOC",class nameasteroid-base-header_SEL,"xpath//*[@id=""asteroid-tv""]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" weather__info "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" weather__humidity "")][2]_RELOC",class nameweather__humidity_SEL,"xpath//*[@id=""grid:middle""]/div[1]/div[2]/a[1]/div/div[2]_SEL","//*[@data-show-counter=""73846559""]/div_RELOC",class namelist-widget-item_SEL,"xpath//*[@id=""asteroid-games""]/div/ul/li[1]/div_SEL","//*[@data-show-counter=""79643050""]_RELOC","xpath//*[@id=""mailbox""]/div[2]/button_SEL",//header/div_RELOC,class namecovid__head-title_SEL,"xpath//*[@id=""asteroid-covid""]/div/a[1]/header/div_SEL","//*[@data-show-pixel=""https://likemore-go.imgsmail.ru/multimedia_pxt?doc_id=4315291805452040964&meta_info=eNpzYuJgAAABIgBN&meta_type=doc&qid=d8f3a65b-4447-4c57-946f-564c51d1cb8a&source_id=909872003914671233&stream_id=lenta_main_mail_ru_mediaproject&title_position=1&url=https%3A%2F%2Flady.mail.ru%2Farticle%2F524737-dzhennifer-jeniston-pokazala-chestnye-selfi-bez-makijazha-i-ukladki%2F&p=show""]_RELOC","xpath//*[@id=""grid:middle""]/div[2]/div[3]/div[1]/ul/li[13]_SEL","//*[@data-show-counter=""73846565""]//*[@target=""_blank""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-widget-item__info "")][2]_RELOC",class namelist-widget-item__info_SEL,"xpath//*[@id=""asteroid-games""]/div/ul/li[2]/div/a/div_SEL","//*[@data-testid=""news-tabs""]_RELOC",class nametabs_SEL,"xpath//*[@id=""grid:middle""]/div[2]/div[2]_SEL","//*[@data-show-counter=""73846565""]_RELOC","xpath//*[@id=""asteroid-games""]/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" covid-tabs__item_active "")]_RELOC",class namecovid-tabs__item_SEL,"xpath//*[@id=""asteroid-covid""]/div/a[2]/div[1]/div[1]_SEL","//*[@data-show-pixel=""https://likemore-go.imgsmail.ru/multimedia_pxt?doc_id=4209274073384731595&meta_info=eNpzYuJgAAABIgBN&meta_type=doc&qid=d8f3a65b-4447-4c57-946f-564c51d1cb8a&source_id=5467704833012698134&stream_id=lenta_main_mail_ru_mediaproject&title_position=1&url=https%3A%2F%2Fsportmail.ru%2Fnews%2Ffootball-rus-premier%2F49599091%2F%3Ffrommail%3D1&p=show""]_RELOC","xpath//*[@id=""grid:middle""]/div[2]/div[3]/div[1]/ul/li[15]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" covid-chart "")]/div[2]_RELOC",class namelabel_SEL,"xpath//*[@id=""asteroid-covid""]/div/a[2]/div[2]/div[2]_SEL"
25,20220220235832,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
26,20220226235632,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
27,20220227230634,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
28,20220228235955,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,20220301235502,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
30,20220302235820,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
31,20220303234458,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
32,20220304235826,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
33,20220305235725,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
34,20220306233415,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,20220307235241,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
36,20220308235750,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,20220309235212,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
38,20220310235935,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
39,20220311231151,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,20220312234616,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
41,20220313235956,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
42,20220315235454,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
43,20220316234013,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,20220317235736,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,20220318235804,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
46,20220319234745,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,20220321234705,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
48,20220322232705,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,20220323235427,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
50,20220324235903,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,20220325234732,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
52,20220326233955,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,20220327234903,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,20220328232735,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
55,20220329233003,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
56,20220330232137,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True
57,20220331234630,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,20220401235721,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False
59,20220402235531,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False
60,20220403235925,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,20220404235138,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,20220405234740,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,20220406235656,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,20220407232029,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,20220408230623,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False
66,20220409234654,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False
67,20220410232726,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False
68,20220411231354,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,20220412225052,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
