,Timestamp,"//*[@id=""forums2""]/li[16]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC",class nametxt_SEL,"xpath//*[@id=""forums2""]/li[16]/a/span_SEL",//table/tr[5]/td[5]_RELOC,"xpath//*[@id=""leftbar""]/div/table/tr[5]/td[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/li[5]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" cont "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/li[13]_RELOC","xpath//*[@id=""rightbar""]/ul/li[5]/ul/li[2]/ul/li[13]_SEL","//*[@id=""forums0""]/li[15]_RELOC","xpath//*[@id=""forums0""]/li[15]_SEL","//*[@id=""forums0""]/li[2]/a/span/sup_RELOC",class namec_SEL,"xpath//*[@id=""forums0""]/li[2]/a/span/sup_SEL","//*[@id=""hhh0""]/li[8]_RELOC","xpath//*[@id=""hhh0""]/li[8]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" clfooter "")]/li[6]_RELOC",xpath//html/body/div[4]/footer/ul/li[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/li[5]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" cont "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/li[18]_RELOC","xpath//*[@id=""rightbar""]/ul/li[5]/ul/li[3]/ul/li[18]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" edu "")]/span/sup_RELOC","xpath//*[@id=""jjj0""]/li[8]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" expand "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][19]_RELOC",class names_SEL,"xpath//*[@id=""rightbar""]/ul/li[1]/ul/li[19]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hsw "")]/span/sup_RELOC","xpath//*[@id=""hhh0""]/li[3]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/li[3]/ul/li[5]_RELOC","xpath//*[@id=""rightbar""]/ul/li[3]/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/li[3]_RELOC","xpath//*[@id=""rightbar""]/ul/li[2]/ul/li[3]_SEL","//*[@id=""postlks""]/li[2]_RELOC","xpath//*[@id=""postlks""]/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/li[10]_RELOC","xpath//*[@id=""rightbar""]/ul/li[2]/ul/li[10]_SEL","//*[@id=""sss1""]/li[21]_RELOC","xpath//*[@id=""sss1""]/li[21]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wri "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC","xpath//*[@id=""jjj0""]/li[31]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lgl "")]/span/sup_RELOC","xpath//*[@id=""jjj0""]/li[14]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mas "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC","xpath//*[@id=""bbb1""]/li[4]/a/span_SEL","//*[@id=""sss1""]/li[20]_RELOC","xpath//*[@id=""sss1""]/li[20]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/li[5]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" cont "")][4]/h5_RELOC","xpath//*[@id=""rightbar""]/ul/li[5]/ul/li[4]/h5_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" vga "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC","xpath//*[@id=""sss1""]/li[20]/a/span_SEL","//*[@id=""forums2""]/li[8]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC","xpath//*[@id=""forums2""]/li[8]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lss "")]/span/sup_RELOC","xpath//*[@id=""bbb1""]/li[3]/a/span/sup_SEL","//*[@id=""wm-media-player-container""]_RELOC",idwm-media-player-container_SEL,"xpath//*[@id=""wm-media-player-container""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" baa "")]/span/sup_RELOC","xpath//*[@id=""sss0""]/li[7]/a/span/sup_SEL","//*[@id=""forums2""]/li[9]_RELOC","xpath//*[@id=""forums2""]/li[9]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/li[18]_RELOC","xpath//*[@id=""rightbar""]/ul/li[2]/ul/li[18]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" pas "")]/span/sup_RELOC","xpath//*[@id=""bbb1""]/li[5]/a/span/sup_SEL","//*[@id=""forums0""]/li[3]_RELOC","xpath//*[@id=""forums0""]/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" trp "")]/span/sup_RELOC","xpath//*[@id=""jjj0""]/li[28]/a/span/sup_SEL","//*[@id=""jjj0""]/li[28]_RELOC","xpath//*[@id=""jjj0""]/li[28]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][1]_RELOC","xpath//*[@id=""rightbar""]/ul/li[2]/ul/li[24]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sks "")]/span/sup_RELOC","xpath//*[@id=""bbb1""]/li[7]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu "")]/li[3]/ul/li[13]_RELOC","xpath//*[@id=""rightbar""]/ul/li[3]/ul/li[13]_SEL","//*[@id=""ccc1""]_RELOC",idccc1_SEL,class namemc_SEL,"xpath//*[@id=""ccc1""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" pha "")]/span/sup_RELOC","xpath//*[@id=""sss1""]/li[13]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sub "")]/span/sup_RELOC","xpath//*[@id=""hhh0""]/li[9]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wet "")]/span/sup_RELOC","xpath//*[@id=""bbb1""]/li[10]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sublinks "")]_RELOC",class namesublinks_SEL,"xpath//*[@id=""topban""]/div/ul_SEL","//*[@id=""forums2""]/li[3]/a/span/sup_RELOC","xpath//*[@id=""forums2""]/li[3]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" show-wide-header "")]_RELOC",class namelinklike_SEL,xpath//html/body/div[4]/section/header[2]/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" syp "")]/span/sup_RELOC","xpath//*[@id=""sss0""]/li[21]/a/span/sup_SEL","//*[@id=""user_resources""]/li[5]_RELOC","xpath//*[@id=""user_resources""]/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gov "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC","xpath//*[@id=""jjj0""]/li[12]/a/span_SEL",//table/tr[2]_RELOC,"xpath//*[@id=""leftbar""]/div/table/tr[2]_SEL","//*[@id=""forums2""]/li[15]/a/span/sup_RELOC","xpath//*[@id=""forums2""]/li[15]/a/span/sup_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" expand "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acitem "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s "")][10]_RELOC","xpath//*[@id=""rightbar""]/ul/li[1]/ul/li[10]_SEL",//table/tr[5]/td[1]_RELOC,"xpath//*[@id=""leftbar""]/div/table/tr[5]/td[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sya "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" txt "")][1]_RELOC","xpath//*[@id=""sss0""]/li[22]/a/span_SEL"
0,20211220142347,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
1,20211221170010,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
2,20211222145803,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
3,20211223105456,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
4,20211224232123,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
5,20211225185900,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
6,20211226055258,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
7,20211227221043,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
8,20211228142437,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
9,20211229154054,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
10,20211230194018,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
11,20211231170131,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
12,20220101223901,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
13,20220102174232,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
14,20220103174504,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
15,20220105184933,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
16,20220106173458,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
17,20220107085923,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
18,20220108233956,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True
