,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" clearfix "")]/div[3]_RELOC",class nametext-center_SEL,"xpath//*[@id=""footerModule""]/footer/div[2]/div/div/div/div[3]_SEL","//*[@id=""highlightPauseButton""]//*[@fill=""#fff""]_RELOC","xpath//*[@id=""highlightPauseButton""]/svg/g/rect[1]_SEL","//*[@id=""dedicatedAdvisor""]/span_RELOC","xpath//*[@id=""dedicatedAdvisor""]/span_SEL","//*[@id=""emailAddressField_errorMessage""]_RELOC",class namespa-input-error-message_SEL,idemailAddressField_errorMessage_SEL,"xpath//*[@id=""emailAddressField_errorMessage""]_SEL","//*[@id=""navAutoLoansContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-3 "")][1]_RELOC",class namecolumn_SEL,"xpath//*[@id=""navAutoLoansContent""]/div[2]/div[1]/div[2]_SEL","//*[@id=""mobileDeviceGenericNotificationText""]/div/h3_RELOC","xpath//*[@id=""mobileDeviceGenericNotificationText""]/div/h3_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-nav-top-large "")]/*[@role=""navigation""][1]/li[2]_RELOC","xpath//*[@id=""headerModule""]/div[2]/div/div/div/ul[1]/li[2]_SEL","//*[@offset="".67""]_RELOC","xpath//*[@id=""mh-lg""]/stop[9]_SEL","//*[@id=""navInvestingContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-12 "")][1]_RELOC",class namesmall-12_SEL,"xpath//*[@id=""navInvestingContent""]/div[2]/div[2]/div_SEL","//*[@data-sparta-container=""homepage""]_RELOC",class nameflex-grid-nest_SEL,xpath//html/body/div[2]_SEL,"//*[@id=""ipad-get-app""]_RELOC",idipad-get-app_SEL,"xpath//*[@id=""ipad-get-app""]_SEL","//*[@id=""navStudentBankingContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/div/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-9 "")][1]/div/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-7 "")][1]/ul_RELOC","xpath//*[@id=""navStudentBankingContent""]/div[2]/div/div[1]/div/div[2]/ul_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" vertical "")]/div[14]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-4 "")][2]_RELOC",class namesmall-4_SEL,"xpath//*[@id=""signInPartialContent""]/div/div[14]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" image-container-overlay "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")][1]_RELOC",class nameoverlay-content_SEL,"xpath//*[@id=""newsInformationModule""]/div[2]/div/div/div[1]/div_SEL","//*[@id=""navAutoLoansContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-9 "")][1]/div/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-7 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" intro "")][1]_RELOC",class nameintro_SEL,"xpath//*[@id=""navAutoLoansContent""]/div[2]/div[1]/div[1]/div/div[1]/div_SEL","//*[@id=""android-get-app""]/div[3]_RELOC",class namerow_SEL,"xpath//*[@id=""android-get-app""]/div[3]_SEL","//*[@width=""1440""]/g/*[contains(concat("" "", normalize-space(@class), "" ""), "" mhcls1 "")][1]_RELOC",class namemhcls1_SEL,"xpath//*[@id=""mastheadContainerModule""]/div/div[1]/svg/g/path[1]_SEL","//*[@id=""navBetterMoneyHabits""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ada-hidden "")][1]_RELOC",class nameada-hidden_SEL,"xpath//*[@id=""navBetterMoneyHabits""]/span[2]_SEL","//*[@id=""navCreditCardsContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" template "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-9 "")][1]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-7 "")][1]_RELOC","xpath//*[@id=""navCreditCardsContent""]/div[2]/div[1]/div[1]/div[2]/div[2]_SEL","//*[@id=""bmhCredit""]/span_RELOC",class nametitle_SEL,"xpath//*[@id=""bmhCredit""]/span_SEL","//*[@id=""navStudentBanking""]//*[@id=""student-banking-a""]_RELOC",idstudent-banking-a_SEL,"xpath//*[@id=""student-banking-a""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mobile-buttons "")]_RELOC",class namemobile-buttons_SEL,"xpath//*[@id=""navigationMobile""]/div/div/nav/ul[2]_SEL","//*[@id=""locale""]_RELOC",idlocale_SEL,namelocale_SEL,"xpath//*[@id=""locale""]_SEL","//*[@id=""navCreditCards""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ada-hidden "")][2]_RELOC","xpath//*[@id=""navCreditCards""]/span[4]_SEL","//*[@stop-opacity="".5""]_RELOC","xpath//*[@id=""mh-lg-3""]/stop[4]_SEL","//*[@offset="".56""]_RELOC","xpath//*[@id=""mh-lg""]/stop[8]_SEL","//*[@aria-labelledby=""labelForonlineId1""]_RELOC",idonlineId1_SEL,nameonlineId1_SEL,class namespa-input-text_SEL,"xpath//*[@id=""onlineId1""]_SEL","//*[@id=""navHomeLoansContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" template "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-9 "")][1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-5 "")][1]_RELOC","xpath//*[@id=""navHomeLoansContent""]/div[2]/div[1]/div[1]/div[1]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" second-section-row-2 "")]/p_RELOC",class namesecond-section-headline_SEL,"xpath//*[@id=""navAutoLoansContent""]/div[2]/div[1]/div[1]/div/div[2]/div[2]/p_SEL","//*[@id=""navCreditCardsContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" template "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-3 "")][1]_RELOC","xpath//*[@id=""navCreditCardsContent""]/div[2]/div[1]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" template-5 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lower-tile "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lower-tile-icon "")][1]_RELOC",class namelower-tile-icon_SEL,"xpath//*[@id=""navInvestingContent""]/div[2]/div[1]/div[2]/div[2]/div[2]_SEL","//*[@id=""PwdlessFailedNotification""]/div/*[contains(concat("" "", normalize-space(@class), "" ""), "" splash-desc "")][3]_RELOC",class namesplash-desc_SEL,"xpath//*[@id=""PwdlessFailedNotification""]/div/span[4]_SEL","//*[@id=""try-again-loader-wh""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" loading-circle "")][2]/div[3]_RELOC",class namecircle-bounce3_SEL,"xpath//*[@id=""try-again-loader-wh""]/div[2]/div[3]_SEL","//*[@id=""iphone-get-app""]_RELOC",idiphone-get-app_SEL,"xpath//*[@id=""iphone-get-app""]_SEL","//*[@id=""newsInformationModule""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" columns "")][2]_RELOC",class namecolumns_SEL,"xpath//*[@id=""newsInformationModule""]/div[3]_SEL","//*[@id=""navHomeLoansMobile""]//*[@width=""33""]_RELOC","xpath//*[@id=""navHomeLoansMobile""]/span[1]/svg_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" discl-text "")]_RELOC",class namediscl-text_SEL,"xpath//*[@id=""hpGetTheAppModal""]/div/div/div[2]/span_SEL","//*[@aria-label=""Close Better Money Habits® Menu""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" close-x "")][1]_RELOC",class nameclose-x_SEL,"xpath//*[@id=""close-bettermoneyhabits-l1-nav""]/span_SEL","//*[@id=""newsInformationModule""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" columns "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" curve "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" curve-bottom "")][1]_RELOC",class namecurve-bottom_SEL,"xpath//*[@id=""newsInformationModule""]/div[2]/div/svg[2]_SEL","//*[@id=""navStudentBankingTablet""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" title "")][1]_RELOC","xpath//*[@id=""navStudentBankingTablet""]/span[2]_SEL","//*[@id=""securityModal""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/div_RELOC","xpath//*[@id=""securityModal""]/div/div_SEL","//*[@id=""mh-lg""]/*[@offset="".28""][1]_RELOC","xpath//*[@id=""mh-lg""]/stop[5]_SEL",//noscript_RELOC,xpath//html/body/div[2]/noscript_SEL,"//*[@id=""signin-pwdless-link""]_RELOC",idsignin-pwdless-link_SEL,"xpath//*[@id=""signin-pwdless-link""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" member-fdic "")]_RELOC",class namemember-fdic_SEL,"xpath//*[@id=""footerModule""]/footer/div[2]/div/div/div/div[3]/div/p[1]/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" medium-5 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content--subheading "")][2]_RELOC",class nameoverlay-content--subheading_SEL,"xpath//*[@id=""newsInformationModule""]/div[2]/div/div/div[1]/div/p[2]_SEL","//*[@id=""navAutoLoansContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-9 "")][1]/div/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-5 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" second-section "")][1]/p_RELOC","xpath//*[@id=""navAutoLoansContent""]/div[2]/div[1]/div[1]/div/div[2]/div[1]/p_SEL","//*[@id=""navHomeLoansContent""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" template "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" small-3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lower-tile "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lower-tile-link "")][1]_RELOC",class namelower-tile-link_SEL,"xpath//*[@id=""navHomeLoansContent""]/div[2]/div[1]/div[2]/div[2]/div[3]_SEL","//*[@id=""iphone-get-app""]/div[3]_RELOC","xpath//*[@id=""iphone-get-app""]/div[3]_SEL","//*[@id=""mh-lg-5""]/*[@offset=""1""][2]_RELOC","xpath//*[@id=""mh-lg-5""]/stop[10]_SEL"
0,20220202180553,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,1,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,1,9,1,1,5,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
1,20220204173749,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
2,20220205163925,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
3,20220206203621,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,1,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,1,9,1,1,5,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
4,20220207233132,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
5,20220208231206,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
6,20220209205509,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
7,20220210232256,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
8,20220211151801,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
9,20220212180155,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
10,20220213222833,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
11,20220215233346,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,1,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,1,9,1,1,5,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
12,20220216164242,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,1,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,1,9,1,1,5,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
13,20220217223552,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
14,20220218092456,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
15,20220219193553,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
16,20220220124358,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
17,20220221233634,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
18,20220222221709,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
19,20220223204135,1,4,1,1,0,1,1,1,8,1,1,1,8,1,1,1,1,1,1,0,1,5,1,1,1,0,1,1,1,1,1,0,45,1,1,1,1,1,7,1,1,94,1,0,2,0,1,54,1,1,1,1,40,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,1,1,3,1,1,1,1,6,1,1,8,1,0,6,1,1,1,1,1,44,1,1,0,1,1,1,0,9,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,0
