,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" epoch_inspired "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_category "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right_articles "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_post "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" title_cat "")][1]_RELOC",class nametitle_cat_SEL,"xpath//*[@id=""main""]/div/div[4]/div[3]/div[3]/div[5]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mind_body "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" read_more_cat "")][1]_RELOC",class nameread_more_cat_SEL,"xpath//*[@id=""main""]/div/div[2]/div[2]/div[9]/div[2]_SEL","//*[@id=""share_post_4323984""]_RELOC",class nameshare_SEL,idshare_post_4323984_SEL,"xpath//*[@id=""share_post_4323984""]_SEL","//*[@id=""topnews_4326801""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left_part "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" byline "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" time "")][1]_RELOC",class nametime_SEL,"xpath//*[@id=""topnews_4326801""]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" category_parts "")]//*[@id=""cmt_post_4322236""]_RELOC",class namecomments_SEL,idcmt_post_4322236_SEL,"xpath//*[@id=""cmt_post_4322236""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" category_parts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_cat_row "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" china "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" program_list "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_article_list "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" first_big_img "")][1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" image "")][1]_RELOC",class nameimage_SEL,"xpath//*[@id=""main""]/div/div[3]/div[2]/div[3]/div[2]/ul/li/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" category_parts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_cat_row "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" world "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" program_list "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_article_list "")][1]/*[@tabindex=""0""][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" text "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" time "")][1]_RELOC","xpath//*[@id=""main""]/div/div[3]/div[3]/div/div[2]/ul/li[4]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" epoch_inspired "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_category "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right_articles "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" read_more_cat "")][1]_RELOC","xpath//*[@id=""main""]/div/div[4]/div/div[3]/div[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" premium_video "")]//*[@id=""cmt_post_4327784""]_RELOC",idcmt_post_4327784_SEL,"xpath//*[@id=""cmt_post_4327784""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" premium_logo "")]_RELOC",class namepremium_logo_SEL,"xpath//*[@id=""main""]/div/div[2]/div[3]/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" category_parts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_cat_row "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" science_tech "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" program_list "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_article_list "")][1]/*[@tabindex=""0""][3]_RELOC","xpath//*[@id=""main""]/div/div[3]/div[3]/div[3]/div[2]/ul/li[3]_SEL","//*[@id=""menu-front-page-primary""]/li[3]_RELOC","xpath//*[@id=""menu-front-page-primary""]/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")]//*[@id=""menu-front-main-column1""]/li[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu "")][1]/li[3]_RELOC","xpath//*[@id=""menu-front-main-column1""]/li/ul/li[3]_SEL","//*[@id=""topnews_4323876""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left_part "")][1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" title "")][1]_RELOC",class nametitle_SEL,"xpath//*[@id=""topnews_4323876""]/div/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" category_parts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" one_cat_row "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" science_tech "")][1]_RELOC",class namefocus_headlines_SEL,"xpath//*[@id=""main""]/div/div[3]/div[3]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" featured "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" read_more_cat "")][1]_RELOC","xpath//*[@id=""main""]/div/div[2]/div[3]/div[3]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" left_side "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" opinions "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" read_more_cat "")][1]/a[1]/span[1]_RELOC",class namearrow_right_SEL,"xpath//*[@id=""main""]/div/div[2]/div[3]/div[4]/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" premium_video "")]//*[@data-title=""Congress Reaches Deal on $1.5T Government Funding Bill; South Korea Elects New President | NTD Evening News""]_RELOC",class nameshare_dropdown_SEL,"xpath//*[@id=""main""]/div/div[2]/div[3]/div[2]/ul/li/div/div/span_SEL","//*[@id=""topnews_4326476""]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" image "")][1]_RELOC","xpath//*[@id=""topnews_4326476""]/a/span_SEL","//*[@id=""topnews_4311218""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left_part "")][1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" title "")][1]_RELOC","xpath//*[@id=""topnews_4311218""]/div/a/span_SEL"
0,20220309234618,True,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,True
1,20220310235605,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
2,20220311231903,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
3,20220312235353,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
4,20220313234705,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
5,20220314233736,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
6,20220315225747,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
7,20220316223802,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
8,20220317234021,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
9,20220318235828,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
10,20220319235824,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
11,20220320234555,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
12,20220321234543,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
13,20220322235838,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
14,20220323234551,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
15,20220324235016,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
16,20220325235418,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
17,20220326234559,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
18,20220327235614,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
19,20220328234555,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
20,20220329235211,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
21,20220330233607,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
22,20220331235322,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
23,20220401234905,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
24,20220402234715,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
25,20220403234625,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
26,20220404234628,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
