,Timestamp,//button/span_RELOC,"xpath//*[@id=""search-index-form""]/button/span_SEL",//input_RELOC,idautocomplete_SEL,namesearch_SEL,class nameui-autocomplete-input_SEL,"xpath//*[@id=""autocomplete""]_SEL",//*header_RELOC,xpath//html/body/header_SEL,//nav_RELOC,xpath//html/body/header/div/nav_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-bar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC",class namecontainer_SEL,xpath//html/body/div[2]/div_SEL,//button_RELOC,class namebtn_SEL,"xpath//*[@id=""search-index-form""]/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[8]/h3/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",class nameicon_SEL,xpath//html/body/ul/li[8]/h3/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-navigation "")]/li[3]_RELOC",xpath//html/body/header/div/nav/ul/li[3]_SEL,//img_RELOC,xpath//html/body/main/div/div/div[1]/a/img_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[3]_RELOC",xpath//html/body/ul/li[3]_SEL,//*style_RELOC,idantiClickjack_SEL,"xpath//*[@id=""antiClickjack""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" navbar-menu "")]/span[3]_RELOC",xpath//html/body/header/div/a/span[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" info "")]_RELOC",class nameinfo_SEL,xpath//html/body/footer/p_SEL,//*main_RELOC,xpath//html/body/main_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" navbar-menu "")]/span[2]_RELOC",xpath//html/body/header/div/a/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" box-info-time "")]_RELOC",class namebox-info-right_SEL,xpath//html/body/main/div/div/div[3]/div/div[1]/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-box "")]_RELOC",class namesearch-box_SEL,xpath//html/body/main/div/div/div[2]_SEL,"//header/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC",xpath//html/body/header/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[7]/h3_RELOC",xpath//html/body/ul/li[7]/h3_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-navigation "")]/li[4]_RELOC",xpath//html/body/header/div/nav/ul/li[4]_SEL,//form_RELOC,idsearch-index-form_SEL,"xpath//*[@id=""search-index-form""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" flaticon-xxx "")]_RELOC",class nameflaticon-xxx_SEL,xpath//html/body/ul/li[9]/h3/a/span/i_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" flaticon-search "")]_RELOC",class nameflaticon-search_SEL,"xpath//*[@id=""search-index-form""]/button/i_SEL","//*[@title=""XXX""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",xpath//html/body/ul/li[9]/h3/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[3]/h3_RELOC",xpath//html/body/ul/li[3]/h3_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-navigation "")]/li[2]_RELOC",xpath//html/body/header/div/nav/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" flaticon-time "")]_RELOC",class nameflaticon-time_SEL,xpath//html/body/main/div/div/div[3]/div/div[1]/span/i_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]_RELOC",class namesearch-categories_SEL,xpath//html/body/ul_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" flaticon-games "")]_RELOC",class nameflaticon-games_SEL,xpath//html/body/ul/li[3]/h3/a/span/i_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-bar-nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" active "")][1]_RELOC",class nameactive_SEL,xpath//html/body/div[2]/div/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" logo "")]_RELOC",class namelogo_SEL,xpath//html/body/main/div/div/div[1]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" box-info "")]_RELOC",class namebox-info_SEL,xpath//html/body/main/div/div/div[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-navigation "")]/li[5]_RELOC",xpath//html/body/header/div/nav/ul/li[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[9]_RELOC",xpath//html/body/ul/li[9]_SEL,//footer/ul/li[1]_RELOC,xpath//html/body/footer/ul/li[1]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[7]_RELOC",xpath//html/body/ul/li[7]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" green "")]_RELOC",class namegreen_SEL,xpath//html/body/header/div/nav/ul/li[1]_SEL,"//*[@title=""Musics""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",xpath//html/body/ul/li[4]/h3/a/span_SEL,"//*[@title=""Applications""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",xpath//html/body/ul/li[5]/h3/a/span_SEL,//*h1_RELOC,xpath//html/body/main/div/div/div[3]/div/div[1]/h1_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-bar-nav "")]/li[1]_RELOC",xpath//html/body/div[2]/div/ul/li[1]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[4]/h3_RELOC",xpath//html/body/ul/li[4]/h3_SEL,"//footer/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" active "")][1]_RELOC",xpath//html/body/footer/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[5]/h3_RELOC",xpath//html/body/ul/li[5]/h3_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" news "")]_RELOC",class namenews_SEL,xpath//html/body/main/div/div/div[3]_SEL,"//*[@title=""Television""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",xpath//html/body/ul/li[2]/h3/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-categories "")]/li[6]/h3/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",xpath//html/body/ul/li[6]/h3/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-bar-left "")]_RELOC",class nametop-bar-left_SEL,xpath//html/body/div[2]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" flaticon-documentary "")]_RELOC",class nameflaticon-documentary_SEL,xpath//html/body/ul/li[7]/h3/a/span/i_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" bitcoin-icon-wrap "")]_RELOC",class namebitcoin-icon-wrap_SEL,xpath//html/body/footer/div/div_SEL
0,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,2.02203E+13,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
