,Timestamp,"//*[@data-report=""b_7265636f6d6d656e64.4""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/div[1]/div[1]/p[1]/a[1]/span[1]_RELOC",class namebili-video-card__info--author_SEL,"xpath//*[@id=""i_cecream""]/main/section/div/div[5]/div[2]/div/div/p/a/span_SEL","//*[@data-gray=""43""]_RELOC",class namecarousel-tool_SEL,"xpath//*[@id=""i_cecream""]/main/section/div/div/div/div[2]/div/div/div/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" channel-icons "")]/a[1]/span[1]_RELOC",class nameicon-title_SEL,"xpath//*[@id=""i_cecream""]/div/div[3]/div/a/span_SEL","//*[@data-report=""b_7265636f6d6d656e64.4""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]_RELOC",class namebili-video-card__stats--left_SEL,"xpath//*[@id=""i_cecream""]/main/section/div/div[5]/div[2]/a/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eva-extension-body "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[2]/span[1]_RELOC",class namebili-video-card__stats--text_SEL,"xpath//*[@id=""i_cecream""]/main/section[3]/div/div[2]/div/div[2]/a/div/div[2]/div/div/span[2]/span_SEL","//*[@data-report=""b_7265636f6d6d656e64.5""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[2]/span[1]_RELOC","xpath//*[@id=""i_cecream""]/main/section/div/div[6]/div[2]/a/div/div[2]/div/div/span[2]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eva-extension-body "")]/div[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[1]_RELOC",class namebili-video-card__stats--item_SEL,"xpath//*[@id=""i_cecream""]/main/section[3]/div/div[2]/div[7]/div[2]/a/div/div[2]/div/div/span_SEL","//*[@data-report=""b_7265636f6d6d656e64.4""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/div[2]_RELOC",class namebili-video-card__mask_SEL,"xpath//*[@id=""i_cecream""]/main/section/div/div[5]/div[2]/a/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eva-extension-body "")]/div[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[1]_RELOC","xpath//*[@id=""i_cecream""]/main/section[3]/div/div[2]/div[6]/div[2]/a/div/div[2]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" right-channel-container "")]_RELOC",class nameright-channel-container_SEL,"xpath//*[@id=""i_cecream""]/div/div[3]/div[2]_SEL","//*[@data-report=""b_7265636f6d6d656e64.8""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/div[1]/div[1]_RELOC",class namebili-video-card__info--right_SEL,"xpath//*[@id=""i_cecream""]/main/section/div/div[9]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" left-entry "")]/li[1]_RELOC","xpath//*[@id=""i_cecream""]/div/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eva-extension-body "")]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]_RELOC","xpath//*[@id=""i_cecream""]/main/section[3]/div/div[2]/div[5]/div[2]/a/div/div[2]/div/div_SEL","//*[@data-report=""b_7265636f6d6d656e64.8""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[1]_RELOC","xpath//*[@id=""i_cecream""]/main/section/div/div[9]/div[2]/a/div/div[2]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eva-extension-body "")]/div[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[2]_RELOC","xpath//*[@id=""i_cecream""]/main/section[3]/div/div[2]/div[7]/div[2]/a/div/div[2]/div/div/span[2]_SEL","//*[@data-report=""b_7265636f6d6d656e64.4""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__mask "")][1]/div[1]/div[1]/span[1]_RELOC","xpath//*[@id=""i_cecream""]/main/section/div/div[5]/div[2]/a/div/div[2]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-search-clean "")]_RELOC",class namenav-search-clean_SEL,"xpath//*[@id=""nav-searchform""]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eva-extension-body "")]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]_RELOC",class namebili-video-card__image_SEL,"xpath//*[@id=""i_cecream""]/main/section[3]/div/div[2]/div[2]/div[2]/a/div_SEL","//*[@data-report=""b_7265636f6d6d656e64.5""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bili-video-card__wrap "")][1]/a[1]/div[1]/div[2]_RELOC","xpath//*[@id=""i_cecream""]/main/section/div/div[6]/div[2]/a/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" carousel-tool "")]/ul[1]/li[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" after "")][1]_RELOC",class nameafter_SEL,"xpath//*[@id=""i_cecream""]/main/section/div/div/div/div[2]/div/div/div/div[2]/div[2]/ul/li[7]/div[2]_SEL"
0,20220308190957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,20220309205658,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
2,20220310221405,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
3,20220311232110,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
4,20220312232101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,20220320220831,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
6,20220321213735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,20220322234837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,20220323201555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,20220324214456,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
10,20220325233735,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
11,20220326183603,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
12,20220327194927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,20220328214602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,20220329233324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,20220330142458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,20220331185704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,20220401232442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,20220402211219,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
19,20220403233922,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True
20,20220404191443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,20220405193700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,20220406215407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,20220407223756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,20220408221023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,20220409234942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,20220422234452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,20220423225609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,20220424230933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
