,Timestamp,"//*[@id=""videoListModal""]/div[1]/div[1]/div[1]_RELOC",class namemodal-body_SEL,"xpath//*[@id=""videoListModal""]/div/div/div_SEL","//*[@id=""navigation""]_RELOC",class namerow_SEL,idnavigation_SEL,"xpath//*[@id=""navigation""]_SEL","//*[@style=""display:none;""]/li[2]_RELOC","xpath//*[@id=""inb-list""]/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[7]_RELOC",class namedropdown_SEL,"xpath//*[@id=""primary_navigation""]/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[5]/div[1]_RELOC",class namecol-xs-6_SEL,"xpath//*[@id=""netbanking_popup_mob""]/div/div[5]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[2]/ul[1]/li[1]_RELOC","xpath//*[@id=""primary_navigation""]/li[2]/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[2]/div[1]_RELOC","xpath//*[@id=""netbanking_popup_mob""]/div/div[2]/div_SEL","//*[@id=""service_charge_detail""]/div[1]_RELOC",class namemodal-dialog_SEL,"xpath//*[@id=""service_charge_detail""]/div_SEL","//*[@id=""moreUsefulLinks_cont""]/div[3]/div[1]/ul[1]/li[1]_RELOC",class namelist-group-item_SEL,"xpath//*[@id=""moreUsefulLinks_cont""]/div[3]/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[10]/ul[1]/li[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""sub-menu""]/li/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[9]/div[1]_RELOC","xpath//*[@id=""netbanking_popup_mob""]/div/div[9]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[10]/a[1]/span[1]_RELOC",class namecaret_SEL,"xpath//*[@id=""primary_navigation""]/li[10]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[3]/ul[1]/li[4]_RELOC","xpath//*[@id=""primary_navigation""]/li[3]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[1]/div[1]_RELOC","xpath//*[@id=""netbanking_popup_mob""]/div/div/div_SEL","//*[@id=""videoListModal""]_RELOC",idvideoListModal_SEL,class namemodal_SEL,"xpath//*[@id=""videoListModal""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" corp_section "")]/div[2]/p[1]_RELOC","xpath//*[@id=""banking""]/div[2]/div/div[2]/p_SEL","//*[@id=""myCarousel""]_RELOC",idmyCarousel_SEL,class namecarousel_SEL,"xpath//*[@id=""myCarousel""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[10]_RELOC","xpath//*[@id=""primary_navigation""]/li[10]_SEL","//*[@id=""wrapper""]/div[7]_RELOC","xpath//*[@id=""wrapper""]/div[7]_SEL","//*[@id=""moreUsefulLinks_cont""]/div[1]/div[1]/ul[1]/li[3]_RELOC","xpath//*[@id=""moreUsefulLinks_cont""]/div/div/ul/li[3]_SEL"
168,20220706060940,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
169,20220707064409,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
170,20220708232923,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
171,20220709081156,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
172,20220710083842,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
173,20220711091131,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
174,20220712093808,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
175,20220713101343,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
176,20220714110435,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
177,20220715203757,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
178,20220716144636,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
179,20220717160833,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
180,20220718171600,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
181,20220719173026,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
182,20220720074138,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
183,20220728231251,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
184,20220802082849,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
185,20220805085930,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
186,20220808080323,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
187,20220816093832,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
188,20220820194621,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
189,20220831025529,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
190,20220901232914,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
191,20220903142604,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
192,20220921021644,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
193,20220922020730,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
194,20220923194956,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
195,20220924053314,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
196,20220925024059,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
197,20220926013316,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
198,20220927131804,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
199,20220928014632,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
