,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" lg:pr24 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flex__allitems3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flex--item "")][2]_RELOC",class nameflex--item_SEL,"xpath//*[@id=""content""]/section[3]/div[2]/div[4]/div[2]_SEL","//*[@data-gps-track=""top_nav.products.click({location:1, destination:2})""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fs-caption "")][1]_RELOC",class namefs-caption_SEL,"xpath//*[@id=""products-popover""]/ol/li/a/span[2]_SEL","//*[@id=""p-pricing-grid-enterprise""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bg-white "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bb "")][1]_RELOC",class namebb_SEL,"xpath//*[@id=""p-pricing-grid-enterprise""]/div/div_SEL","//*[@title=""Meta Stack Overflow""]_RELOC",class namefavicon_SEL,xpath//html/body/header/div/ol[2]/li[3]/div/div[2]/ul/li[2]/a/div_SEL,"//*[@id=""popover-discover-collectives""]/div[2]/div[1]_RELOC",class namept4_SEL,"xpath//*[@id=""popover-discover-collectives""]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lg:pr24 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flex__allitems3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flex--item "")][4]_RELOC","xpath//*[@id=""content""]/section[3]/div[2]/div[4]/div[4]_SEL","//*[@id=""nav-questions""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" -link--channel-name "")][1]_RELOC",class name-link--channel-name_SEL,"xpath//*[@id=""nav-questions""]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--col "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" -list "")][1]/li[4]_RELOC","xpath//*[@id=""footer""]/div/nav/div[2]/ul/li[4]_SEL","//*[@id=""p-pricing-grid-business""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p24 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bb "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-ff-roboto-slab-bold "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" js-billed-annually "")][1]_RELOC",class namejs-billed-annually_SEL,"xpath//*[@id=""p-pricing-grid-business""]/div[2]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--col "")][1]_RELOC",class namesite-footer--col_SEL,"xpath//*[@id=""footer""]/div/nav/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" md:p32 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fc-blue-300 "")][2]_RELOC",class namep-bits_SEL,"xpath//*[@id=""content""]/header/span[5]_SEL","//*[@role=""navigation""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-links "")][1]/li[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-links "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fs-fine "")][1]_RELOC",class namefs-fine_SEL,"xpath//*[@id=""left-sidebar""]/div/nav/ol/li[2]/ol/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" md:mb8 "")]/li[2]_RELOC","xpath//*[@id=""footer""]/div/div[2]/ul/li[2]_SEL","//*[@id=""popover-teams-create-cta""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ps-relative "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fc-black-400 "")][1]_RELOC",class namemb12_SEL,"xpath//*[@id=""popover-teams-create-cta""]/div[2]/p[2]_SEL","//*[@id=""content""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" js-io-animation "")][1]/*[@data-animation-type=""show""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m12 "")][1]_RELOC",class namem12_SEL,"xpath//*[@id=""content""]/section[4]/div[2]/div_SEL","//*[@id=""content""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" js-io-animation "")][1]/*[@data-animation-type=""show""][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m12 "")][1]_RELOC","xpath//*[@id=""content""]/section[4]/div[4]/div_SEL","//*[@id=""p-pricing-grid-basic""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bg-white "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" d-flex "")][4]_RELOC",class named-flex_SEL,"xpath//*[@id=""p-pricing-grid-basic""]/div/div[5]_SEL","//*[@id=""p-pricing-grid-business""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p24 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" d-flex "")][5]/div[2]_RELOC","xpath//*[@id=""p-pricing-grid-business""]/div[2]/div[6]/div[2]_SEL","//*[@id=""products-popover""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-reset "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m6 "")][5]_RELOC",class namem6_SEL,"xpath//*[@id=""products-popover""]/ol/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hs1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flex--item "")][5]_RELOC","xpath//*[@id=""content""]/section[2]/div/div[5]_SEL"
23,20220228235322,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
24,20220301215911,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
25,20220302221450,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
26,20220303204316,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
27,20220304224255,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
28,20220305223933,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
29,20220306233615,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
30,20220307234227,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
31,20220308200856,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
32,20220309235002,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
33,20220310235705,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
34,20220311220933,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
35,20220312195122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,20220313220457,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
37,20220314231742,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
38,20220315215713,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
39,20220316214902,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
40,20220317235633,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
41,20220318233424,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
42,20220319230542,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
43,20220320232645,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
44,20220321231103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,20220322192642,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
46,20220323213333,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
47,20220324222345,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
48,20220325194954,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
49,20220326224911,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
50,20220327233015,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
51,20220328212743,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
52,20220329234146,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
53,20220330213709,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
54,20220331231839,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
55,20220401234457,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
56,20220402223033,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
57,20220403202441,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
58,20220404184807,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
59,20220405231942,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
60,20220406221250,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
61,20220407175546,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
62,20220408232823,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
63,20220409205050,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
64,20220410200510,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
65,20220411221548,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
66,20220412210548,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
67,20220413230031,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
68,20220414221141,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
69,20220415224734,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
70,20220416232327,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
71,20220417235743,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
72,20220418214848,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True
