,Timestamp,"//*[@id=""videos-scroll-widget-21""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" widget-top"")][1]_RELOC",class namewidget-top_SEL,"xpath//*[@id=""videos-scroll-widget-21""]/div_SEL","//*[@id=""pla-12420""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-excerpt"")][1]/p[11]/span[1]_RELOC",class namestyle-scope_SEL,"xpath//*[@id=""pla-12420""]/div[2]/div[2]/p[11]/span_SEL","//*[@id=""pla-12419""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-excerpt"")][1]/p[1]_RELOC","xpath//*[@id=""pla-12419""]/div[2]/div[2]/p_SEL","//*[@id=""pla-9610""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-thumb"")][1]_RELOC",class namep-thumb_SEL,"xpath//*[@id=""pla-9610""]/div_SEL","//*[@id=""headlines""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left-col"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-list"")][1]/li[1]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-thumbnail"")][1]_RELOC",class namep-thumbnail_SEL,"xpath//*[@id=""headlines""]/div[2]/div/ul/li/article/div_SEL","//*[@id=""pla-12414""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-excerpt"")][1]/p[3]/span[1]_RELOC","xpath//*[@id=""pla-12414""]/div[2]/div[2]/p[3]/span_SEL","//*[@id=""wrp621a0da54a7b9""]_RELOC",class namesingle-post-video_SEL,idwrp621a0da54a7b9_SEL,"xpath//*[@id=""wrp621a0da54a7b9""]_SEL","//*[@id=""home-2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" colBox"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" thumb-left"")][2]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-meta"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tie-date"")][1]_RELOC",class nametie-date_SEL,"xpath//*[@id=""home-2""]/div/div[3]/section[2]/div[2]/div[3]/article/div[2]/p/span_SEL","//*[@id=""home-2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" colBox"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" thumb-left"")][3]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-meta"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tie-date"")][1]_RELOC","xpath//*[@id=""home-2""]/div/div[2]/section/div[2]/div[4]/article/div[2]/p/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" fnWrap"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cMenu"")][8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub"")][4]_RELOC",class namesub_SEL,"xpath//*[@id=""footer-nav""]/div/ul[8]/li[5]_SEL","//*[@id=""headlines""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left-col"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-list"")][1]/li[1]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-meta"")][1]_RELOC",class namep-meta_SEL,"xpath//*[@id=""headlines""]/div[2]/div/ul/li/article/div[2]/p_SEL","//*[@data-date=""2022-02-26 17:54:47""]_RELOC",class namep-time_SEL,"xpath//*[@id=""pla-12428""]/div[2]/div/span[2]/span_SEL","//*[@id=""home-2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" colBox"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" thumb-left"")][2]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-thumbnail"")][1]_RELOC","xpath//*[@id=""home-2""]/div/div[3]/section/div[2]/div[3]/article/div_SEL","//*[@data-src=""https://web.archive.org/web/20220226235623/https://www.dkn.tv/wp-content/uploads/ev_video/2022/02/nga-xam-luoc-275x155.jpg""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" thumb-ico"")][1]_RELOC",class namethumb-ico_SEL,"xpath//*[@id=""pli-12412""]/div/img/span_SEL","//*[@id=""home-2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" colBox"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" thumb-left"")][5]_RELOC",class namethumb-left_SEL,"xpath//*[@id=""home-2""]/div/div[2]/section/div[2]/div[6]_SEL","//*[@id=""headlines""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right-col"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" has-scroll"")][1]_RELOC",class namehas-scroll_SEL,"xpath//*[@id=""headlines""]/div[2]/div[2]/div[2]/div_SEL","//*[@id=""menu-item-19181""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mega-menu-block"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mega-menu-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mega-cat-wrapper"")][1]_RELOC",class namemega-cat-wrapper_SEL,"xpath//*[@id=""menu-item-19181""]/div/div/div_SEL","//*[@data-date=""2022-02-18 10:51:30""]_RELOC","xpath//*[@id=""home-2""]/div/div[2]/section/div[2]/div[3]/article/div[2]/p/span/span_SEL","//*[@id=""menu-item-1190367""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mega-menu-block"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mega-menu-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mega-cat-wrapper"")][1]_RELOC","xpath//*[@id=""menu-item-1190367""]/div/div/div_SEL","//*[@id=""home-2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" colBox"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" s-cont"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" thumb-left"")][2]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-entry"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" p-meta"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tie-date"")][1]_RELOC","xpath//*[@id=""home-2""]/div/div/section/div[2]/div[3]/article/div[2]/p/span_SEL"
0,20220226235623,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False
1,20220227235753,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False
2,20220228082420,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False
3,20220301212721,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
4,20220302225747,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
5,20220303235657,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
6,20220304225659,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
7,20220305225713,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
8,20220306235625,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
9,20220307235644,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
10,20220308235659,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
11,20220309235707,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
12,20220310235720,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
13,20220311125040,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
14,20220312230544,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
15,20220313235649,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
16,20220314130028,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
17,20220315234119,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
18,20220316151850,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
19,20220317214226,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
20,20220318015753,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
21,20220319224113,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
22,20220320224631,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
23,20220322235636,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
24,20220323235747,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
25,20220324235630,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
26,20220325235835,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
27,20220326235652,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
28,20220327235705,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
29,20220328235606,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
30,20220329225706,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
31,20220330100931,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
32,20220331235741,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
